student_id,cohort,academic_year,semester,checkpoint_week,outcome_horizon,course_failed,new_backlog,gpa_below_threshold,attendance_shortage,discontinued
S0211,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0211,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0212,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0212,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0212,2024,2025-26,3,6,end_of_semester,False,False,False,True,False
S0212,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0213,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0213,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0213,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0213,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0214,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0214,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0214,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0214,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0215,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0215,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0215,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0215,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0216,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0216,2024,2024-25,2,6,end_of_semester,False,False,False,True,False
S0216,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0216,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0217,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0217,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0217,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0217,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0218,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0218,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0218,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0218,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0219,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0219,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0219,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0219,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0220,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0220,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0220,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0220,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0221,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0221,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0221,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0221,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0222,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0222,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0222,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0222,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0223,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0223,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0223,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0223,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0224,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0224,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0224,2024,2025-26,3,6,end_of_semester,False,False,True,False,False
S0224,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0225,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0225,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0225,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0225,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0226,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0226,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0226,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0226,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0227,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0227,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0227,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0227,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0228,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0228,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0228,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0228,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0229,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0229,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0229,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0229,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0230,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0230,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0230,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0230,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0231,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0231,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0231,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0231,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0232,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0232,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0232,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0232,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0233,2024,2024-25,1,6,end_of_semester,True,False,False,False,False
S0233,2024,2024-25,2,6,end_of_semester,True,False,False,False,False
S0233,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0233,2024,2025-26,4,6,end_of_semester,True,False,False,False,False
S0234,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0234,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0234,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0234,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0235,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0235,2024,2024-25,2,6,end_of_semester,False,False,False,True,False
S0235,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0235,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0236,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0236,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0236,2024,2025-26,3,6,end_of_semester,True,False,False,False,False
S0236,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0237,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0237,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0237,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0237,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0238,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0238,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0238,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0238,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0239,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0239,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0239,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0239,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0240,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0240,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0240,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0240,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0241,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0241,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0241,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0241,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0242,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0242,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0242,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0242,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0243,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0243,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0243,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0243,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0244,2024,2024-25,1,6,end_of_semester,False,False,False,True,False
S0244,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0244,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0244,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0245,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0245,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0245,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0245,2024,2025-26,4,6,end_of_semester,False,False,False,True,False
S0246,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0246,2024,2024-25,2,6,end_of_semester,True,False,False,False,False
S0246,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0246,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0247,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0247,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0247,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0247,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0248,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0248,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0248,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0248,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0249,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0249,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0249,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0249,2024,2025-26,4,6,end_of_semester,True,False,False,False,False
S0250,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0250,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0250,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0250,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0251,2024,2024-25,1,6,end_of_semester,True,True,True,False,False
S0251,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0251,2024,2025-26,3,6,end_of_semester,False,True,False,False,True
S0251,2024,2025-26,4,6,end_of_semester,True,True,True,True,False
S0252,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0252,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0252,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0252,2024,2025-26,4,6,end_of_semester,False,False,True,False,False
S0253,2024,2024-25,1,6,end_of_semester,False,True,True,True,False
S0253,2024,2024-25,2,6,end_of_semester,False,False,True,False,False
S0253,2024,2025-26,3,6,end_of_semester,True,False,True,False,False
S0253,2024,2025-26,4,6,end_of_semester,False,False,False,True,False
S0254,2024,2024-25,1,6,end_of_semester,True,False,False,True,False
S0254,2024,2024-25,2,6,end_of_semester,False,False,True,True,False
S0254,2024,2025-26,3,6,end_of_semester,True,True,False,True,False
S0254,2024,2025-26,4,6,end_of_semester,True,False,True,True,False
S0255,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0255,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0255,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0255,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0256,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0256,2024,2024-25,2,6,end_of_semester,False,False,False,True,False
S0256,2024,2025-26,3,6,end_of_semester,False,False,True,False,False
S0256,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0257,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0257,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0257,2024,2025-26,3,6,end_of_semester,False,False,False,True,False
S0257,2024,2025-26,4,6,end_of_semester,False,True,False,True,False
S0258,2024,2024-25,1,6,end_of_semester,False,False,False,True,True
S0258,2024,2024-25,2,6,end_of_semester,False,False,True,False,False
S0258,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0258,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0259,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0259,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0259,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0259,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0260,2024,2024-25,1,6,end_of_semester,True,False,False,False,False
S0260,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0260,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0260,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0261,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0261,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0261,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0261,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0262,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0262,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0262,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0262,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0263,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0263,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0263,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0263,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0264,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0264,2024,2024-25,2,6,end_of_semester,False,False,False,True,False
S0264,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0264,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0265,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0265,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0265,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0265,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0266,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0266,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0266,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0266,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0267,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0267,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0267,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0267,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0268,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0268,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0268,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0268,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0269,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0269,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0269,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0269,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0270,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0270,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0270,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0270,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0271,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0271,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0271,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0271,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0272,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0272,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0272,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0272,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0273,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0273,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0273,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0273,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0274,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0274,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0274,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0274,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0275,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0275,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0275,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0275,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0276,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0276,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0276,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0276,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0277,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0277,2024,2024-25,2,6,end_of_semester,False,False,True,False,False
S0277,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0277,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0278,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0278,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0278,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0278,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0279,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0279,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0279,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0279,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0280,2024,2024-25,1,6,end_of_semester,True,False,False,False,False
S0280,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0280,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0280,2024,2025-26,4,6,end_of_semester,False,False,True,False,False
S0281,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0281,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0281,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0281,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0282,2024,2024-25,1,6,end_of_semester,False,False,True,False,False
S0282,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0282,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0282,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0283,2024,2024-25,1,6,end_of_semester,False,True,False,False,False
S0283,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0283,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0283,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0284,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0284,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0284,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0284,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0285,2024,2024-25,1,6,end_of_semester,False,False,False,True,False
S0285,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0285,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0285,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0286,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0286,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0286,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0286,2024,2025-26,4,6,end_of_semester,False,False,False,True,False
S0287,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0287,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0287,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0287,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0288,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0288,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0288,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0288,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0289,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0289,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0289,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0289,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0290,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0290,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0290,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0290,2024,2025-26,4,6,end_of_semester,False,False,False,True,False
S0291,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0291,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0291,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0291,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0292,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0292,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0292,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0292,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0293,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0293,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0293,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0293,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0294,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0294,2024,2024-25,2,6,end_of_semester,False,True,False,False,False
S0294,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0294,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0295,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0295,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0295,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0295,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0296,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0296,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0296,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0296,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0297,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0297,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0297,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0297,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0298,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0298,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0298,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0298,2024,2025-26,4,6,end_of_semester,True,False,False,False,False
S0299,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0299,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0299,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0299,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0300,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0300,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0300,2024,2025-26,3,6,end_of_semester,False,False,False,True,False
S0300,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0301,2024,2024-25,1,6,end_of_semester,False,False,True,False,False
S0301,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0301,2024,2025-26,3,6,end_of_semester,False,False,False,True,False
S0301,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0302,2024,2024-25,1,6,end_of_semester,True,False,True,False,True
S0302,2024,2024-25,2,6,end_of_semester,True,False,True,True,False
S0302,2024,2025-26,3,6,end_of_semester,False,False,True,False,False
S0302,2024,2025-26,4,6,end_of_semester,True,False,False,False,False
S0303,2024,2024-25,1,6,end_of_semester,False,False,False,True,False
S0303,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0303,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0303,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0304,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0304,2024,2024-25,2,6,end_of_semester,False,True,False,True,False
S0304,2024,2025-26,3,6,end_of_semester,False,False,False,True,False
S0304,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0305,2024,2024-25,1,6,end_of_semester,False,False,False,True,False
S0305,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0305,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0305,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0306,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0306,2024,2024-25,2,6,end_of_semester,False,False,False,True,False
S0306,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0306,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0307,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0307,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0307,2024,2025-26,3,6,end_of_semester,False,False,True,False,False
S0307,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0308,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0308,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0308,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0308,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0309,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0309,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0309,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0309,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0310,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0310,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0310,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0310,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0311,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0311,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0311,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0311,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0312,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0312,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0312,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0312,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0313,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0313,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0313,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0313,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0314,2024,2024-25,1,6,end_of_semester,True,False,False,False,False
S0314,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0314,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0314,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
S0315,2024,2024-25,1,6,end_of_semester,True,True,False,False,False
S0315,2024,2024-25,2,6,end_of_semester,False,False,False,False,False
S0315,2024,2025-26,3,6,end_of_semester,False,False,False,False,False
S0315,2024,2025-26,4,6,end_of_semester,False,True,False,False,False
S0316,2024,2024-25,1,6,end_of_semester,False,False,False,False,False
S0316,2024,2024-25,2,6,end_of_semester,False,False,True,False,False
S0316,2024,2025-26,3,6,end_of_semester,False,True,False,False,False
S0316,2024,2025-26,4,6,end_of_semester,False,False,False,False,False
