student_id,roll_number,cohort,academic_year,semester,checkpoint_week,snapshot_type,course_id,course_name,course_credits,internal_marks,midterm_marks,quiz_average,assignment_average,practical_marks,course_attendance_percentage,course_attendance_trend,previous_course_attempts,previous_course_grade,assessment_trend,assignment_completion_rate,course_failed
S0136,24100136,2024,2026-27,5,6,current,CSE505,Software Engineering,3,61.1,58.8,68.2,73.2,55.1,94.0,declining,0,,stable,0.67,
S0137,24100137,2024,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,35.9,41.5,36.1,33.9,41.0,69.6,declining,0,,stable,0.71,False
S0137,24100137,2024,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,30.9,33.8,36.7,22.9,38.8,69.2,declining,0,,stable,0.71,True
S0137,24100137,2024,2021-22,1,6,historical,CSE103,Engineering Physics,3,34.0,33.7,40.2,33.3,32.4,76.4,improving,0,,stable,0.71,True
S0137,24100137,2024,2021-22,1,6,historical,CSE104,Engineering Drawing,3,45.7,42.3,50.9,23.0,41.6,75.2,improving,0,,stable,0.71,True
S0137,24100137,2024,2021-22,1,6,historical,CSE105,Communication Skills,3,44.1,48.4,28.8,36.6,43.0,72.8,stable,0,,stable,0.71,True
S0137,24100137,2024,2022-23,2,6,historical,CSE201,Data Structures,4,36.4,23.5,40.8,44.9,20.7,79.2,declining,0,,stable,0.76,False
S0137,24100137,2024,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,36.6,30.8,41.9,39.7,28.4,78.2,declining,0,,stable,0.76,False
S0137,24100137,2024,2022-23,2,6,historical,CSE203,Digital Logic Design,3,52.3,47.7,55.1,49.6,24.0,78.7,declining,0,,stable,0.76,False
S0137,24100137,2024,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,39.0,42.0,37.3,34.6,29.5,79.1,declining,0,,stable,0.76,True
S0137,24100137,2024,2022-23,2,6,historical,CSE205,Environmental Science,3,38.3,38.4,43.2,39.7,23.8,86.9,improving,0,,stable,0.76,True
S0137,24100137,2024,2023-24,3,6,historical,CSE301,Database Systems,4,37.6,36.7,29.7,39.6,32.7,82.5,improving,0,,declining,0.68,False
S0137,24100137,2024,2023-24,3,6,historical,CSE302,Computer Organization,4,32.6,24.9,30.1,37.7,33.9,82.6,improving,0,,declining,0.68,True
S0137,24100137,2024,2023-24,3,6,historical,CSE303,Discrete Mathematics,3,30.3,25.1,31.0,33.4,31.6,68.1,declining,0,,declining,0.68,False
S0137,24100137,2024,2023-24,3,6,historical,CSE304,Operating Systems Fundamentals,3,39.4,37.5,29.1,36.4,35.4,70.1,declining,0,,declining,0.68,True
S0137,24100137,2024,2023-24,3,6,historical,CSE305,Web Technologies,3,26.6,21.9,19.1,39.3,33.4,70.1,declining,0,,declining,0.68,True
S0137,24100137,2024,2024-25,4,6,historical,CSE401,Design and Analysis of Algorithms,4,27.1,26.7,30.8,20.3,36.9,76.8,improving,0,,stable,0.71,True
S0137,24100137,2024,2024-25,4,6,historical,CSE402,Computer Networks,4,24.1,21.6,18.5,33.2,40.1,75.5,stable,0,,stable,0.71,True
S0137,24100137,2024,2024-25,4,6,historical,CSE403,Theory of Computation,3,18.1,24.1,14.0,19.8,43.9,81.9,improving,0,,stable,0.71,False
S0137,24100137,2024,2024-25,4,6,historical,CSE404,Software Engineering,3,20.1,6.5,16.5,32.9,41.0,68.8,declining,0,,stable,0.71,True
S0137,24100137,2024,2024-25,4,6,historical,CSE405,Probability and Statistics,3,30.9,33.1,30.5,30.4,29.9,75.0,stable,0,,stable,0.71,True
S0137,24100137,2024,2026-27,5,6,current,CSE501,Operating Systems,4,27.9,26.1,43.5,32.2,29.5,71.2,improving,0,,stable,0.63,
S0137,24100137,2024,2026-27,5,6,current,CSE502,Database Management Systems,4,18.7,28.9,20.6,28.2,48.6,69.1,stable,0,,stable,0.63,
S0137,24100137,2024,2026-27,5,6,current,CSE503,Design and Analysis of Algorithms,3,32.8,40.9,20.4,38.0,37.7,69.7,stable,0,,stable,0.63,
S0137,24100137,2024,2026-27,5,6,current,CSE504,Computer Networks,3,25.5,12.3,30.2,35.3,39.6,71.3,improving,0,,stable,0.63,
S0137,24100137,2024,2026-27,5,6,current,CSE505,Software Engineering,3,31.6,37.5,25.8,36.5,42.8,68.6,stable,0,,stable,0.63,
S0138,24100138,2024,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,55.3,53.0,56.7,54.0,58.0,90.8,declining,0,,declining,0.61,False
S0138,24100138,2024,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,59.7,55.7,57.3,60.4,49.1,95.9,improving,0,,declining,0.61,False
S0138,24100138,2024,2021-22,1,6,historical,CSE103,Engineering Physics,3,56.1,55.1,50.2,74.9,54.4,92.1,declining,0,,declining,0.61,False
S0138,24100138,2024,2021-22,1,6,historical,CSE104,Engineering Drawing,3,53.6,48.2,46.3,69.7,54.0,98.2,improving,0,,declining,0.61,False
S0138,24100138,2024,2021-22,1,6,historical,CSE105,Communication Skills,3,55.6,55.6,65.3,56.0,56.4,91.7,declining,0,,declining,0.61,False
S0138,24100138,2024,2022-23,2,6,historical,CSE201,Data Structures,4,46.4,48.6,53.7,64.6,68.7,86.9,declining,0,,stable,0.65,False
S0138,24100138,2024,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,62.3,71.3,71.8,67.1,52.5,87.8,declining,0,,stable,0.65,False
S0138,24100138,2024,2022-23,2,6,historical,CSE203,Digital Logic Design,3,60.6,55.7,69.5,74.1,55.5,93.8,stable,0,,stable,0.65,False
S0138,24100138,2024,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,49.4,42.9,47.7,60.2,54.2,96.7,improving,0,,stable,0.65,False
S0138,24100138,2024,2022-23,2,6,historical,CSE205,Environmental Science,3,63.2,70.1,62.4,66.1,63.7,98.7,improving,0,,stable,0.65,False
S0138,24100138,2024,2023-24,3,6,historical,CSE301,Database Systems,4,57.0,58.9,54.3,71.2,46.6,92.9,stable,0,,stable,0.6,False
S0138,24100138,2024,2023-24,3,6,historical,CSE302,Computer Organization,4,54.7,55.8,57.5,58.6,61.1,97.5,improving,0,,stable,0.6,False
S0138,24100138,2024,2023-24,3,6,historical,CSE303,Discrete Mathematics,3,52.0,46.2,46.3,61.3,60.3,97.0,improving,0,,stable,0.6,False
S0138,24100138,2024,2023-24,3,6,historical,CSE304,Operating Systems Fundamentals,3,52.1,43.4,66.8,62.4,54.8,90.3,declining,0,,stable,0.6,False
S0138,24100138,2024,2023-24,3,6,historical,CSE305,Web Technologies,3,53.4,44.5,45.5,49.0,50.3,94.7,improving,0,,stable,0.6,False
S0138,24100138,2024,2024-25,4,6,historical,CSE401,Design and Analysis of Algorithms,4,54.7,55.7,44.7,56.3,55.5,91.1,declining,0,,stable,0.66,False
S0138,24100138,2024,2024-25,4,6,historical,CSE402,Computer Networks,4,67.8,74.3,70.6,61.6,52.6,97.8,improving,0,,stable,0.66,False
S0138,24100138,2024,2024-25,4,6,historical,CSE403,Theory of Computation,3,69.4,63.1,69.5,63.5,63.0,93.1,declining,0,,stable,0.66,False
S0138,24100138,2024,2024-25,4,6,historical,CSE404,Software Engineering,3,50.4,46.8,44.3,54.5,63.7,100.0,improving,0,,stable,0.66,True
S0138,24100138,2024,2024-25,4,6,historical,CSE405,Probability and Statistics,3,76.9,79.8,76.5,54.8,64.1,91.4,declining,0,,stable,0.66,False
S0138,24100138,2024,2026-27,5,6,current,CSE501,Operating Systems,4,74.2,80.9,67.1,73.2,74.2,98.8,improving,0,,declining,0.66,
S0138,24100138,2024,2026-27,5,6,current,CSE502,Database Management Systems,4,65.0,61.7,68.5,63.6,65.3,96.5,declining,0,,declining,0.66,
S0138,24100138,2024,2026-27,5,6,current,CSE503,Design and Analysis of Algorithms,3,60.4,62.5,48.7,57.5,68.8,92.3,declining,0,,declining,0.66,
S0138,24100138,2024,2026-27,5,6,current,CSE504,Computer Networks,3,64.9,61.0,70.6,63.4,76.0,99.5,improving,0,,declining,0.66,
S0138,24100138,2024,2026-27,5,6,current,CSE505,Software Engineering,3,53.7,57.8,48.4,59.9,66.2,97.3,stable,0,,declining,0.66,
S0139,24100139,2024,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,48.4,51.5,46.0,59.4,59.9,90.7,improving,0,,stable,0.5,False
S0139,24100139,2024,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,65.3,72.7,63.9,64.3,63.8,84.9,stable,0,,stable,0.5,False
S0139,24100139,2024,2021-22,1,6,historical,CSE103,Engineering Physics,3,60.1,60.0,51.6,64.5,60.2,80.0,declining,0,,stable,0.5,False
S0139,24100139,2024,2021-22,1,6,historical,CSE104,Engineering Drawing,3,54.0,49.8,47.7,59.9,62.6,87.0,improving,0,,stable,0.5,False
S0139,24100139,2024,2021-22,1,6,historical,CSE105,Communication Skills,3,51.6,56.3,50.4,76.4,63.9,88.1,improving,0,,stable,0.5,False
S0139,24100139,2024,2022-23,2,6,historical,CSE201,Data Structures,4,57.0,54.9,63.8,60.8,65.6,82.8,declining,0,,stable,0.44,False
S0139,24100139,2024,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,67.7,67.3,69.6,64.7,78.4,88.4,improving,0,,stable,0.44,False
S0139,24100139,2024,2022-23,2,6,historical,CSE203,Digital Logic Design,3,71.4,58.7,84.6,68.1,76.4,77.8,declining,0,,stable,0.44,False
S0139,24100139,2024,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,70.1,75.1,69.3,67.5,81.2,86.1,improving,0,,stable,0.44,False
S0139,24100139,2024,2022-23,2,6,historical,CSE205,Environmental Science,3,79.5,83.2,74.7,69.5,78.7,82.1,declining,0,,stable,0.44,False
S0139,24100139,2024,2023-24,3,6,historical,CSE301,Database Systems,4,62.0,61.2,51.5,73.4,72.9,84.2,stable,0,,declining,0.47,False
S0139,24100139,2024,2023-24,3,6,historical,CSE302,Computer Organization,4,66.2,60.1,64.1,61.5,61.4,87.9,improving,0,,declining,0.47,False
S0139,24100139,2024,2023-24,3,6,historical,CSE303,Discrete Mathematics,3,51.6,47.9,33.1,68.6,68.9,85.0,improving,0,,declining,0.47,False
S0139,24100139,2024,2023-24,3,6,historical,CSE304,Operating Systems Fundamentals,3,68.6,63.2,74.0,62.4,61.5,78.3,declining,0,,declining,0.47,False
S0139,24100139,2024,2023-24,3,6,historical,CSE305,Web Technologies,3,56.6,58.5,67.2,65.8,69.1,87.1,improving,0,,declining,0.47,False
S0139,24100139,2024,2024-25,4,6,historical,CSE401,Design and Analysis of Algorithms,4,61.3,72.2,58.9,75.9,59.1,87.9,improving,0,,stable,0.45,False
S0139,24100139,2024,2024-25,4,6,historical,CSE402,Computer Networks,4,57.9,58.5,52.8,69.3,63.9,83.5,declining,0,,stable,0.45,False
S0139,24100139,2024,2024-25,4,6,historical,CSE403,Theory of Computation,3,64.9,63.4,63.9,72.2,65.0,89.3,improving,0,,stable,0.45,False
S0139,24100139,2024,2024-25,4,6,historical,CSE404,Software Engineering,3,52.0,53.3,45.0,59.6,56.4,88.6,improving,0,,stable,0.45,False
S0139,24100139,2024,2024-25,4,6,historical,CSE405,Probability and Statistics,3,74.8,68.5,77.2,71.3,66.1,90.4,improving,0,,stable,0.45,False
S0139,24100139,2024,2026-27,5,6,current,CSE501,Operating Systems,4,73.4,76.4,80.1,76.1,68.6,82.2,stable,0,,improving,0.41,
S0139,24100139,2024,2026-27,5,6,current,CSE502,Database Management Systems,4,67.6,64.3,66.9,57.3,72.3,84.2,improving,0,,improving,0.41,
S0139,24100139,2024,2026-27,5,6,current,CSE503,Design and Analysis of Algorithms,3,56.7,65.7,51.6,50.5,67.5,86.5,improving,0,,improving,0.41,
S0139,24100139,2024,2026-27,5,6,current,CSE504,Computer Networks,3,62.0,64.2,60.3,58.8,71.0,84.4,improving,0,,improving,0.41,
S0139,24100139,2024,2026-27,5,6,current,CSE505,Software Engineering,3,51.2,47.1,57.0,51.8,67.0,82.9,stable,0,,improving,0.41,
S0140,24100140,2024,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,47.3,50.7,56.4,49.5,49.9,88.0,stable,0,,declining,0.7,False
S0140,24100140,2024,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,66.6,67.7,59.4,65.0,57.7,83.5,declining,0,,declining,0.7,False
S0140,24100140,2024,2021-22,1,6,historical,CSE103,Engineering Physics,3,55.6,59.7,48.7,59.2,58.6,90.0,improving,0,,declining,0.7,False
S0140,24100140,2024,2021-22,1,6,historical,CSE104,Engineering Drawing,3,49.5,47.7,44.2,56.0,61.6,92.9,improving,0,,declining,0.7,False
S0140,24100140,2024,2021-22,1,6,historical,CSE105,Communication Skills,3,57.0,56.9,43.6,50.9,57.6,81.7,declining,0,,declining,0.7,False
S0140,24100140,2024,2022-23,2,6,historical,CSE201,Data Structures,4,54.9,60.6,60.7,53.6,47.9,80.7,declining,0,,improving,0.58,False
S0140,24100140,2024,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,46.6,47.1,33.6,53.0,39.8,81.6,declining,0,,improving,0.58,False
S0140,24100140,2024,2022-23,2,6,historical,CSE203,Digital Logic Design,3,54.3,61.7,50.1,53.4,39.7,81.8,declining,1,F,improving,0.58,False
S0140,24100140,2024,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,48.0,49.0,56.2,45.1,40.5,86.7,improving,0,,improving,0.58,False
S0140,24100140,2024,2022-23,2,6,historical,CSE205,Environmental Science,3,63.5,53.1,65.8,61.6,42.8,82.3,stable,0,,improving,0.58,False
S0140,24100140,2024,2023-24,3,6,historical,CSE301,Database Systems,4,61.8,61.8,60.8,72.1,70.3,82.5,improving,0,,stable,0.69,False
S0140,24100140,2024,2023-24,3,6,historical,CSE302,Computer Organization,4,55.4,53.9,52.0,67.2,66.0,83.0,improving,0,,stable,0.69,False
S0140,24100140,2024,2023-24,3,6,historical,CSE303,Discrete Mathematics,3,63.1,61.5,69.1,58.3,74.1,79.9,declining,0,,stable,0.69,False
S0140,24100140,2024,2023-24,3,6,historical,CSE304,Operating Systems Fundamentals,3,62.2,65.2,60.5,68.0,73.1,75.9,declining,0,,stable,0.69,False
S0140,24100140,2024,2023-24,3,6,historical,CSE305,Web Technologies,3,58.5,68.5,66.7,52.8,64.7,82.5,improving,0,,stable,0.69,False
S0140,24100140,2024,2024-25,4,6,historical,CSE401,Design and Analysis of Algorithms,4,52.9,52.4,54.5,55.7,62.4,87.0,declining,0,,stable,0.62,False
S0140,24100140,2024,2024-25,4,6,historical,CSE402,Computer Networks,4,55.8,62.3,57.1,64.4,54.0,91.8,improving,0,,stable,0.62,False
S0140,24100140,2024,2024-25,4,6,historical,CSE403,Theory of Computation,3,60.6,66.7,47.2,58.7,59.9,85.8,declining,0,,stable,0.62,False
S0140,24100140,2024,2024-25,4,6,historical,CSE404,Software Engineering,3,61.2,61.6,50.0,59.5,51.9,91.9,improving,0,,stable,0.62,False
S0140,24100140,2024,2024-25,4,6,historical,CSE405,Probability and Statistics,3,47.8,45.2,50.8,51.2,61.0,85.7,declining,0,,stable,0.62,False
S0140,24100140,2024,2026-27,5,6,current,CSE501,Operating Systems,4,54.7,58.8,53.6,57.1,68.9,76.6,declining,0,,declining,0.57,
S0140,24100140,2024,2026-27,5,6,current,CSE502,Database Management Systems,4,61.9,61.5,54.8,71.9,76.2,82.5,declining,0,,declining,0.57,
S0140,24100140,2024,2026-27,5,6,current,CSE503,Design and Analysis of Algorithms,3,66.0,64.1,69.6,65.6,63.0,75.9,declining,0,,declining,0.57,
S0140,24100140,2024,2026-27,5,6,current,CSE504,Computer Networks,3,62.1,68.3,60.7,76.9,69.3,84.2,stable,0,,declining,0.57,
S0140,24100140,2024,2026-27,5,6,current,CSE505,Software Engineering,3,80.2,71.5,80.7,72.7,67.6,78.4,declining,0,,declining,0.57,
S0141,24100141,2024,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,55.0,66.8,50.2,84.9,58.5,82.7,stable,0,,stable,0.71,False
S0141,24100141,2024,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,69.9,67.9,70.4,82.7,57.2,80.8,declining,0,,stable,0.71,False
S0141,24100141,2024,2021-22,1,6,historical,CSE103,Engineering Physics,3,54.3,64.7,59.5,76.6,60.0,84.7,improving,0,,stable,0.71,False
S0141,24100141,2024,2021-22,1,6,historical,CSE104,Engineering Drawing,3,58.4,73.4,47.7,77.8,52.9,77.0,declining,0,,stable,0.71,False
S0141,24100141,2024,2021-22,1,6,historical,CSE105,Communication Skills,3,53.2,52.4,41.5,80.5,57.0,85.7,improving,0,,stable,0.71,False
S0141,24100141,2024,2022-23,2,6,historical,CSE201,Data Structures,4,67.3,65.1,64.4,69.2,61.6,72.1,declining,0,,stable,0.81,False
S0141,24100141,2024,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,54.7,54.3,58.5,66.0,61.9,77.9,stable,0,,stable,0.81,False
S0141,24100141,2024,2022-23,2,6,historical,CSE203,Digital Logic Design,3,63.0,63.4,51.3,71.7,54.7,73.1,declining,0,,stable,0.81,False
S0141,24100141,2024,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,58.5,64.3,64.9,56.0,52.6,81.5,improving,0,,stable,0.81,False
S0141,24100141,2024,2022-23,2,6,historical,CSE205,Environmental Science,3,66.5,61.9,52.5,72.7,61.0,74.8,declining,0,,stable,0.81,False
S0141,24100141,2024,2023-24,3,6,historical,CSE301,Database Systems,4,60.6,56.5,74.4,65.6,68.5,75.2,declining,0,,stable,0.83,False
S0141,24100141,2024,2023-24,3,6,historical,CSE302,Computer Organization,4,57.1,43.2,53.2,74.2,65.1,75.6,declining,0,,stable,0.83,False
S0141,24100141,2024,2023-24,3,6,historical,CSE303,Discrete Mathematics,3,50.1,50.8,51.2,74.0,66.8,78.1,stable,0,,stable,0.83,False
S0141,24100141,2024,2023-24,3,6,historical,CSE304,Operating Systems Fundamentals,3,54.8,45.6,43.5,60.5,60.4,78.1,improving,0,,stable,0.83,False
S0141,24100141,2024,2023-24,3,6,historical,CSE305,Web Technologies,3,60.4,62.7,56.1,69.7,66.8,77.1,stable,0,,stable,0.83,False
S0141,24100141,2024,2024-25,4,6,historical,CSE401,Design and Analysis of Algorithms,4,63.2,60.7,58.6,71.9,58.8,84.6,improving,0,,declining,0.69,False
S0141,24100141,2024,2024-25,4,6,historical,CSE402,Computer Networks,4,59.9,63.2,66.0,74.5,52.6,78.1,declining,0,,declining,0.69,False
S0141,24100141,2024,2024-25,4,6,historical,CSE403,Theory of Computation,3,71.2,75.3,73.5,67.9,53.0,80.2,stable,0,,declining,0.69,False
S0141,24100141,2024,2024-25,4,6,historical,CSE404,Software Engineering,3,59.3,43.5,71.8,63.6,43.5,81.4,stable,0,,declining,0.69,False
S0141,24100141,2024,2024-25,4,6,historical,CSE405,Probability and Statistics,3,66.5,61.2,63.2,77.6,55.5,83.3,improving,0,,declining,0.69,False
S0141,24100141,2024,2026-27,5,6,current,CSE501,Operating Systems,4,49.5,56.9,49.5,60.9,61.6,79.9,declining,0,,stable,0.69,
S0141,24100141,2024,2026-27,5,6,current,CSE502,Database Management Systems,4,59.0,63.9,56.7,69.9,60.5,80.2,declining,0,,stable,0.69,
S0141,24100141,2024,2026-27,5,6,current,CSE503,Design and Analysis of Algorithms,3,53.6,59.1,60.0,69.4,61.9,80.2,declining,0,,stable,0.69,
S0141,24100141,2024,2026-27,5,6,current,CSE504,Computer Networks,3,57.4,53.4,53.3,63.9,63.1,81.3,stable,0,,stable,0.69,
S0141,24100141,2024,2026-27,5,6,current,CSE505,Software Engineering,3,65.2,53.7,81.6,74.4,60.4,82.6,stable,0,,stable,0.69,
S0142,24100142,2024,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,65.3,72.4,52.8,57.7,52.6,92.2,declining,0,,stable,0.47,False
S0142,24100142,2024,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,61.8,51.7,59.9,53.5,45.0,95.1,improving,0,,stable,0.47,False
S0142,24100142,2024,2021-22,1,6,historical,CSE103,Engineering Physics,3,68.2,82.1,71.9,56.3,57.3,86.5,declining,0,,stable,0.47,False
S0142,24100142,2024,2021-22,1,6,historical,CSE104,Engineering Drawing,3,63.2,64.0,62.4,50.6,47.0,90.7,declining,1,D,stable,0.47,False
S0142,24100142,2024,2021-22,1,6,historical,CSE105,Communication Skills,3,60.0,62.0,42.8,67.7,48.6,95.1,improving,0,,stable,0.47,False
S0142,24100142,2024,2022-23,2,6,historical,CSE201,Data Structures,4,55.2,56.9,52.7,61.3,63.0,90.0,stable,0,,stable,0.66,False
S0142,24100142,2024,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,64.5,59.8,62.5,77.8,66.6,96.0,improving,0,,stable,0.66,False
S0142,24100142,2024,2022-23,2,6,historical,CSE203,Digital Logic Design,3,57.2,56.5,55.9,76.7,62.2,89.7,stable,0,,stable,0.66,False
S0142,24100142,2024,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,61.2,61.9,56.0,68.3,57.7,91.9,improving,0,,stable,0.66,False
S0142,24100142,2024,2022-23,2,6,historical,CSE205,Environmental Science,3,63.1,59.6,56.7,64.9,51.4,88.7,declining,0,,stable,0.66,False
S0142,24100142,2024,2023-24,3,6,historical,CSE301,Database Systems,4,54.9,54.3,49.6,60.4,63.0,90.6,stable,0,,stable,0.63,False
S0142,24100142,2024,2023-24,3,6,historical,CSE302,Computer Organization,4,77.0,71.3,72.2,66.2,62.4,98.4,improving,0,,stable,0.63,False
S0142,24100142,2024,2023-24,3,6,historical,CSE303,Discrete Mathematics,3,61.4,62.5,61.6,55.7,50.4,90.9,stable,0,,stable,0.63,False
S0142,24100142,2024,2023-24,3,6,historical,CSE304,Operating Systems Fundamentals,3,63.9,70.0,71.0,72.0,65.9,90.6,stable,0,,stable,0.63,False
S0142,24100142,2024,2023-24,3,6,historical,CSE305,Web Technologies,3,63.3,57.3,56.7,64.7,62.9,87.7,declining,0,,stable,0.63,False
S0142,24100142,2024,2024-25,4,6,historical,CSE401,Design and Analysis of Algorithms,4,58.3,49.8,54.9,76.7,61.7,86.0,declining,0,,improving,0.57,False
S0142,24100142,2024,2024-25,4,6,historical,CSE402,Computer Networks,4,59.0,41.0,58.5,73.5,60.0,91.5,improving,0,,improving,0.57,False
S0142,24100142,2024,2024-25,4,6,historical,CSE403,Theory of Computation,3,62.2,54.0,67.4,70.1,56.4,90.4,stable,0,,improving,0.57,False
S0142,24100142,2024,2024-25,4,6,historical,CSE404,Software Engineering,3,65.4,68.1,64.5,73.4,54.1,94.2,improving,0,,improving,0.57,False
S0142,24100142,2024,2024-25,4,6,historical,CSE405,Probability and Statistics,3,61.6,61.3,48.2,83.2,51.4,95.4,improving,0,,improving,0.57,False
S0142,24100142,2024,2026-27,5,6,current,CSE501,Operating Systems,4,57.4,52.8,71.4,65.5,65.5,99.7,improving,0,,stable,0.51,
S0142,24100142,2024,2026-27,5,6,current,CSE502,Database Management Systems,4,61.3,63.4,53.3,57.9,59.6,91.8,stable,0,,stable,0.51,
S0142,24100142,2024,2026-27,5,6,current,CSE503,Design and Analysis of Algorithms,3,42.8,46.9,48.1,63.3,58.9,88.9,declining,0,,stable,0.51,
S0142,24100142,2024,2026-27,5,6,current,CSE504,Computer Networks,3,48.8,55.1,46.5,59.3,42.1,91.4,stable,0,,stable,0.51,
S0142,24100142,2024,2026-27,5,6,current,CSE505,Software Engineering,3,43.7,42.2,43.7,66.7,58.9,89.9,declining,0,,stable,0.51,
S0143,24100143,2024,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,52.0,58.3,44.2,55.0,59.2,86.3,declining,0,,stable,0.85,False
S0143,24100143,2024,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,52.0,64.2,49.6,53.2,55.4,91.7,declining,0,,stable,0.85,False
S0143,24100143,2024,2021-22,1,6,historical,CSE103,Engineering Physics,3,48.1,52.2,46.4,60.6,59.6,89.8,declining,0,,stable,0.85,False
S0143,24100143,2024,2021-22,1,6,historical,CSE104,Engineering Drawing,3,51.9,41.7,55.9,53.3,61.5,94.7,improving,0,,stable,0.85,False
S0143,24100143,2024,2021-22,1,6,historical,CSE105,Communication Skills,3,40.0,38.9,37.5,52.1,62.8,88.3,declining,0,,stable,0.85,False
S0143,24100143,2024,2022-23,2,6,historical,CSE201,Data Structures,4,54.5,55.5,51.7,60.7,46.4,91.3,declining,0,,stable,0.87,False
S0143,24100143,2024,2022-23,2,6,historical,CSE202,Engineering Mathematics II,4,60.2,47.6,66.4,67.1,41.9,100.0,improving,0,,stable,0.87,False
S0143,24100143,2024,2022-23,2,6,historical,CSE203,Digital Logic Design,3,56.8,55.6,65.2,54.7,46.9,99.6,improving,0,,stable,0.87,False
S0143,24100143,2024,2022-23,2,6,historical,CSE204,Object Oriented Programming,3,56.2,65.3,52.5,60.7,47.3,92.9,declining,0,,stable,0.87,False
S0143,24100143,2024,2022-23,2,6,historical,CSE205,Environmental Science,3,52.5,48.4,48.9,53.7,44.2,94.8,stable,0,,stable,0.87,False
S0143,24100143,2024,2023-24,3,6,historical,CSE301,Database Systems,4,50.8,40.7,42.3,57.3,50.0,88.5,stable,0,,declining,0.84,False
S0143,24100143,2024,2023-24,3,6,historical,CSE302,Computer Organization,4,53.6,49.3,46.9,60.9,49.8,85.7,declining,0,,declining,0.84,False
S0143,24100143,2024,2023-24,3,6,historical,CSE303,Discrete Mathematics,3,52.3,56.3,46.8,53.4,56.0,97.5,improving,0,,declining,0.84,False
S0143,24100143,2024,2023-24,3,6,historical,CSE304,Operating Systems Fundamentals,3,51.0,52.1,53.7,58.5,56.9,84.0,declining,0,,declining,0.84,False
S0143,24100143,2024,2023-24,3,6,historical,CSE305,Web Technologies,3,53.8,54.2,49.5,56.3,54.3,85.8,declining,0,,declining,0.84,False
S0143,24100143,2024,2024-25,4,6,historical,CSE401,Design and Analysis of Algorithms,4,56.7,61.4,69.7,58.6,87.9,88.1,declining,0,,declining,0.89,False
S0143,24100143,2024,2024-25,4,6,historical,CSE402,Computer Networks,4,56.3,63.7,53.4,57.2,72.5,95.6,improving,0,,declining,0.89,True
S0143,24100143,2024,2024-25,4,6,historical,CSE403,Theory of Computation,3,69.3,68.9,75.5,64.6,68.7,87.6,declining,0,,declining,0.89,False
S0143,24100143,2024,2024-25,4,6,historical,CSE404,Software Engineering,3,44.5,43.1,44.0,67.1,71.8,89.9,declining,0,,declining,0.89,False
S0143,24100143,2024,2024-25,4,6,historical,CSE405,Probability and Statistics,3,67.2,76.5,62.8,56.6,73.8,89.0,declining,0,,declining,0.89,False
S0143,24100143,2024,2026-27,5,6,current,CSE501,Operating Systems,4,48.9,36.2,54.7,66.0,53.2,92.0,stable,0,,stable,0.97,
S0143,24100143,2024,2026-27,5,6,current,CSE502,Database Management Systems,4,57.7,53.0,60.6,60.2,49.3,89.0,declining,0,,stable,0.97,
S0143,24100143,2024,2026-27,5,6,current,CSE503,Design and Analysis of Algorithms,3,43.1,29.4,36.8,55.7,52.9,87.1,declining,0,,stable,0.97,
S0143,24100143,2024,2026-27,5,6,current,CSE504,Computer Networks,3,50.9,52.0,48.3,57.2,51.8,88.2,declining,0,,stable,0.97,
S0143,24100143,2024,2026-27,5,6,current,CSE505,Software Engineering,3,49.8,50.1,45.3,60.0,55.5,91.3,stable,0,,stable,0.97,
S0144,24100144,2024,2021-22,1,6,historical,CSE101,Programming Fundamentals,4,55.4,59.0,51.4,78.5,67.0,86.9,improving,0,,stable,0.66,False
S0144,24100144,2024,2021-22,1,6,historical,CSE102,Engineering Mathematics I,4,61.6,53.1,53.4,67.9,71.8,84.4,stable,0,,stable,0.66,False
S0144,24100144,2024,2021-22,1,6,historical,CSE103,Engineering Physics,3,62.5,56.3,69.4,64.1,61.1,87.0,improving,0,,stable,0.66,False
